ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[1]Hit	AOI[2]Hit	AOI[3]Hit	AOI[4]Hit	AOI[ 5]Hit	AOI[ 6]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167606	11:19:15.260	1167615688555158																	180	Saccade	138			0	0	0	0	0	0	4504	1330	215			1330	215	1330	215	167.76	109.13					150.34	286.05	468.17		-8.38						540.47		3.16		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167631	11:19:15.285	1167615688580155																191		Fixation	421	1315	218	0	0	1	0	0	0	4505	1301	210			1301	210	1301	210	164.12	109.75					150.77	285.60	468.62		-8.38						540.62		3.18		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167656	11:19:15.310	1167615688605166																191		Fixation	421	1315	218	0	0	1	0	0	0	4506	1303	240	1327	210	1315	225	1315	225	164.34	105.94	167.40	109.72	165.87	107.83	151.27	284.83	469.38	202.29	273.74	445.25					540.87	540.87	3.18	3.11	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167681	11:19:15.335	1167615688630302																191		Fixation	421	1315	218	0	0	1	0	0	0	4507	1313	209	1376	99	1344	154	1344	154	165.66	109.94	173.64	123.79	169.65	116.86	151.86	283.76	470.49	204.96	276.65	452.59					541.25	541.25	3.17	3.17	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167710	11:19:15.364	1167615688659058																191		Fixation	421	1315	218	0	0	1	0	0	0	4508	1307	219	1362	112	1334	165	1334	165	164.87	108.58	171.84	122.17	168.35	115.38	152.66	282.06	471.96	205.90	275.08	454.54					541.62	541.62	3.19	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167742	11:19:15.395	1167615688690447																191		Fixation	421	1315	218	0	0	1	0	0	0	4509	1300	238	1380	109	1340	173	1340	173	164.04	106.27	174.14	122.47	169.09	114.37	153.60	279.87	474.10	207.02	273.18	457.14					542.31	542.31	3.20	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167774	11:19:15.428	1167615688723202																191		Fixation	421	1315	218	0	0	1	0	0	0	4510	1321	250	1371	136	1346	193	1346	193	166.72	104.67	172.95	119.08	169.83	111.87	154.57	277.47	476.90	208.08	271.02	459.93					543.46	543.46	3.23	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167808	11:19:15.462	1167615688757239																191		Fixation	421	1315	218	0	0	1	0	0	0	4511	1303	227	1360	143	1331	185	1331	185	164.46	107.66	171.64	118.18	168.05	112.92	155.45	274.42	480.00	209.10	268.62	463.35					544.57	544.57	3.22	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167842	11:19:15.496	1167615688790866																191		Fixation	421	1315	218	0	0	1	0	0	0	4512	1305	231	1386	110	1345	170	1345	170	164.63	107.07	174.89	122.40	169.76	114.74	156.29	270.81	483.39	210.02	265.65	466.82					545.65	545.65	3.25	3.18	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167876	11:19:15.530	1167615688824713																191		Fixation	421	1315	218	0	0	1	0	0	0	4513	1306	268	1305	170	1305	219	1305	219	164.77	102.47	164.59	114.85	164.68	108.66	157.08	266.69	486.83	210.86	262.21	470.20					546.57	546.57	3.34	3.24	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167910	11:19:15.564	1167615688859212																191		Fixation	421	1315	218	0	0	1	0	0	0	4514	1244	325	1325	215	1284	270	1284	270	157.01	95.28	167.21	109.18	162.11	102.23	157.86	262.44	490.12	211.70	258.70	473.51					547.34	547.34	3.24	3.26	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167945	11:19:15.598	1167615688893281																191		Fixation	421	1315	218	0	0	1	0	0	0	4515	1275	317	1297	244	1286	280	1286	280	160.90	96.22	163.64	105.45	162.27	100.83	158.59	258.51	493.23	212.51	255.39	476.65					548.16	548.16	3.26	3.28	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167983	11:19:15.636	1167615688931313																191		Fixation	421	1315	218	0	0	1	0	0	0	4516	1259	319	1295	255	1277	287	1277	287	158.80	96.05	163.42	104.04	161.11	100.04	159.25	254.51	496.66	213.20	252.01	479.97					549.27	549.27	3.32	3.31	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168021	11:19:15.674	1167615688969503																191		Fixation	421	1315	218	0	0	1	0	0	0	4517	1262	349	1296	240	1279	294	1279	294	159.23	92.22	163.54	106.00	161.38	99.11	159.81	250.87	499.68	213.73	249.12	482.85					550.23	550.23	3.32	3.34	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168058	11:19:15.712	1167615689007158																	181	Saccade	75			0	0	0	0	0	0	4518	926	337	1013	195	969	266	969	266	116.78	93.80	127.79	111.61	122.29	102.71	160.15	247.60	502.68	213.97	246.74	485.34					551.37	551.37	3.52	3.40	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168097	11:19:15.751	1167615689046193																	181	Saccade	75			0	0	0	0	0	0	4519	569	299	642	126	605	212	605	212	71.76	98.57	81.05	120.39	76.41	109.48	160.40	244.37	505.78	213.90	244.48	487.57					552.65	552.65	3.40	3.49	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168132	11:19:15.786	1167615689080743																192		Fixation	284	544	238	1	0	0	0	0	0	4520	533	272	578	174	555	223	555	223	67.23	101.88	72.89	114.27	70.06	108.08	161.47	241.60	508.33	214.76	242.46	489.45					553.72	553.72	3.48	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168167	11:19:15.821	1167615689115873																192		Fixation	284	544	238	1	0	0	0	0	0	4521	498	293	579	173	538	233	538	233	62.81	99.31	73.10	114.44	67.96	106.87	162.88	239.08	510.77	215.92	240.45	491.16					554.87	554.87	3.45	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168203	11:19:15.857	1167615689151994																192		Fixation	284	544	238	1	0	0	0	0	0	4522	544	287	560	159	552	223	552	223	68.63	100.07	70.64	116.15	69.64	108.11	164.82	236.95	513.37	217.60	238.58	492.95					556.39	556.39	3.52	3.49	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168238	11:19:15.892	1167615689186909																192		Fixation	284	544	238	1	0	0	0	0	0	4523	478	290	555	203	516	246	516	246	60.36	99.68	70.07	110.64	65.21	105.16	167.10	235.39	515.74	219.61	237.18	494.74					558.00	558.00	3.46	3.50	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168274	11:19:15.928	1167615689222722																192		Fixation	284	544	238	1	0	0	0	0	0	4524	526	296	565	158	545	227	545	227	66.33	98.93	71.29	116.32	68.81	107.63	169.77	234.27	518.36	221.93	236.03	496.49					560.09	560.09	3.50	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168310	11:19:15.964	1167615689258615																192		Fixation	284	544	238	1	0	0	0	0	0	4525	488	300	556	171	522	235	522	235	61.57	98.35	70.13	114.72	65.85	106.53	172.99	232.98	521.13	224.78	234.89	498.45					562.31	562.31	3.46	3.53	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168345	11:19:15.999	1167615689294154																192		Fixation	284	544	238	1	0	0	0	0	0	4526	534	328	572	155	553	241	553	241	67.42	94.89	72.19	116.74	69.80	105.81	176.52	230.73	522.83	228.21	233.37	500.65					563.20	563.20	3.55	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168381	11:19:16.035	1167615689329620																192		Fixation	284	544	238	1	0	0	0	0	0	4527	549	341	582	210	565	275	565	275	69.32	93.30	73.40	109.75	71.36	101.53	180.89	229.47	527.17	232.05	231.69	503.24					567.02	567.02	3.61	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168418	11:19:16.071	1167615689366182																	182	Saccade	73			0	0	0	0	0	0	4528	717	767	732	626	724	696	724	696	90.43	39.46	92.33	57.33	91.38	48.40	184.96	226.77	529.50	235.86	229.73	506.17					568.44	568.44	3.64	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168453	11:19:16.107	1167615689402165																	182	Saccade	73			0	0	0	0	0	0	4529	789	835	788	707	788	771	788	771	99.60	30.85	99.47	47.12	99.54	38.99	188.99	224.43	533.81	239.57	227.42	509.23					571.84	571.84	3.67	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168491	11:19:16.145	1167615689439857																193		Fixation	111	769	768	0	0	0	0	0	0	4530	738	862	813	674	775	768	775	768	93.17	27.50	102.58	51.18	97.88	39.34	192.60	221.01	537.39	242.90	224.50	512.25					574.15	574.15	3.61	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168527	11:19:16.181	1167615689475863																193		Fixation	111	769	768	0	0	0	0	0	0	4531	742	849	796	682	769	765	769	765	93.67	29.17	100.47	50.27	97.07	39.72	196.26	217.14	541.28	246.18	221.11	515.44					576.62	576.62	3.62	3.57	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168564	11:19:16.218	1167615689513095																193		Fixation	111	769	768	0	0	0	0	0	0	4532	747	864	775	678	761	771	761	771	94.28	27.22	97.78	50.77	96.03	38.99	199.72	213.66	545.08	249.29	217.89	518.61					579.19	579.19	3.65	3.57	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168601	11:19:16.255	1167615689550093																	183	Saccade	36			0	0	0	0	0	0	4533	918	870	902	720	910	795	910	795	115.79	26.49	113.77	45.46	114.78	35.98	203.21	210.70	548.60	252.43	215.15	521.65					581.77	581.77	3.64	3.60	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168637	11:19:16.291	1167615689585932																194		Fixation	740	954	848	0	0	0	0	1	0	4534	919	891	934	725	926	808	926	808	115.92	23.87	117.79	44.79	116.86	34.33	206.26	208.13	551.79	255.22	212.82	524.33					584.16	584.16	3.64	3.57	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168673	11:19:16.327	1167615689621803																194		Fixation	740	954	848	0	0	0	0	1	0	4535	923	898	931	742	927	820	927	820	116.50	23.02	117.45	42.63	116.98	32.82	209.02	205.97	554.52	257.87	210.77	526.91					586.28	586.28	3.68	3.62	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168709	11:19:16.362	1167615689657446																194		Fixation	740	954	848	0	0	0	0	1	0	4536	917	920	930	722	923	821	923	821	115.75	20.25	117.30	45.18	116.53	32.71	211.49	204.00	557.35	260.32	208.76	529.61					588.54	588.54	3.70	3.63	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168744	11:19:16.398	1167615689692861																194		Fixation	740	954	848	0	0	0	0	1	0	4537	901	896	918	746	909	821	909	821	113.66	23.17	115.87	42.13	114.76	32.65	213.52	201.68	560.18	262.36	206.56	532.51					590.62	590.62	3.69	3.68	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168782	11:19:16.435	1167615689730240																194		Fixation	740	954	848	0	0	0	0	1	0	4538	905	956	952	802	928	879	928	879	114.13	15.61	120.13	35.04	117.13	25.33	214.99	199.18	563.53	263.82	204.01	535.79					593.06	593.06	3.78	3.68	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168818	11:19:16.471	1167615689766438																194		Fixation	740	954	848	0	0	0	0	1	0	4539	912	929	942	750	927	839	927	839	115.07	19.03	118.89	41.61	116.98	30.32	215.89	196.83	566.80	264.66	201.67	538.97					595.42	595.42	3.74	3.70	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168853	11:19:16.506	1167615689801374																194		Fixation	740	954	848	0	0	0	0	1	0	4540	986	1004	942	820	964	912	964	912	124.42	9.54	118.91	32.82	121.66	21.18	216.55	194.66	570.30	265.17	199.54	542.21					598.02	598.02	3.79	3.73	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168887	11:19:16.540	1167615689835310																194		Fixation	740	954	848	0	0	0	0	1	0	4541	953	996	945	818	949	907	949	907	120.26	10.57	119.27	33.05	119.76	21.81	216.86	192.81	573.52	265.43	197.62	545.31					600.43	600.43	3.83	3.74	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168921	11:19:16.575	1167615689869805																194		Fixation	740	954	848	0	0	0	0	1	0	4542	985	999	957	829	971	914	971	914	124.28	10.21	120.70	31.66	122.49	20.94	216.99	191.53	576.50	265.55	196.22	548.27					602.80	602.80	3.90	3.80	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168956	11:19:16.609	1167615689904091																194		Fixation	740	954	848	0	0	0	0	1	0	4543	963	1029	981	833	972	931	972	931	121.48	6.48	123.83	31.18	122.65	18.83	216.96	190.81	579.01	265.60	195.24	550.82					604.89	604.89	3.86	3.79	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									168990	11:19:16.643	1167615689938149																194		Fixation	740	954	848	0	0	0	0	1	0	4544	1006	1017	963	843	984	930	984	930	126.91	8.01	121.47	29.89	124.19	18.95	216.79	190.11	580.93	265.63	194.24	553.05					606.42	606.42	3.90	3.84	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169023	11:19:16.677	1167615689971835																194		Fixation	740	954	848	0	0	0	0	1	0	4545	1016	997	927	839	971	918	971	918	128.24	10.53	116.92	30.38	122.58	20.45	216.46	189.21	582.17	265.48	193.10	554.55					607.23	607.23	3.94	3.87	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169057	11:19:16.711	1167615690005890																194		Fixation	740	954	848	0	0	0	0	1	0	4546	980	1014	962	841	971	927	971	927	123.61	8.30	121.38	30.21	122.50	19.25	215.90	187.91	582.77	265.21	191.70	555.70					607.28	607.28	3.91	3.90	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169091	11:19:16.745	1167615690039730																194		Fixation	740	954	848	0	0	0	0	1	0	4547	964	947	961	764	962	855	962	855	121.67	16.73	121.22	39.81	121.44	28.27	215.19	186.25	583.09	264.64	189.83	556.25					606.94	606.94	3.92	3.86	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169126	11:19:16.780	1167615690074962																194		Fixation	740	954	848	0	0	0	0	1	0	4548	919	914	925	713	922	813	922	813	115.94	20.89	116.74	46.28	116.34	33.58	214.34	184.34	583.54	263.99	187.85	557.07					606.61	606.61	3.83	3.85	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169161	11:19:16.815	1167615690109387																194		Fixation	740	954	848	0	0	0	0	1	0	4549	906	892	949	701	927	796	927	796	114.35	23.74	119.80	47.78	117.07	35.76	213.34	182.48	584.00	263.17	186.09	557.87					606.31	606.31	3.68	3.83	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169195	11:19:16.849	1167615690143891																194		Fixation	740	954	848	0	0	0	0	1	0	4550	990	848	959	684	974	766	974	766	124.94	29.28	120.96	50.01	122.95	39.64	212.25	180.85	584.69	262.17	184.61	558.67					606.28	606.28	3.80	3.81	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169235	11:19:16.889	1167615690183401																194		Fixation	740	954	848	0	0	0	0	1	0	4551	961	891	942	725	951	808	951	808	121.29	23.87	118.89	44.79	120.09	34.33	210.99	179.23	585.76	260.98	183.11	559.76					606.59	606.59	3.75	3.81	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169270	11:19:16.924	1167615690218728																194		Fixation	740	954	848	0	0	0	0	1	0	4552	969	898	918	692	943	795	943	795	122.31	22.99	115.78	48.99	119.05	35.99	209.82	177.80	586.54	259.89	181.76	560.70					606.72	606.72	3.73	3.80	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169306	11:19:16.960	1167615690254654																194		Fixation	740	954	848	0	0	0	0	1	0	4553	1008	891	956	706	982	798	982	798	127.16	23.86	120.63	47.23	123.89	35.54	208.68	176.19	587.24	258.88	180.25	561.70					606.72	606.72	3.68	3.76	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169342	11:19:16.996	1167615690290372																194		Fixation	740	954	848	0	0	0	0	1	0	4554	1084	808	1009	679	1046	743	1046	743	136.71	34.31	127.26	50.57	131.99	42.44	207.73	174.66	588.04	257.99	178.79	562.61					606.88	606.88	3.70	3.74	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169376	11:19:17.030	1167615690324865																	184	Saccade	35			0	0	0	0	0	0	4555	1380	374	1313	248	1346	311	1346	311	174.07	89.09	165.69	105.03	169.88	97.06	207.26	173.52	588.72	257.52	177.79	563.77					607.10	607.10	3.73	3.63	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									169411	11:19:17.065	1167615690359680																195		Fixation	346	1357	295	0	0	1	0	0	0	4556	1400	320	1338	186	1369	253	1369	253	176.63	95.90	168.82	112.74	172.73	104.32	206.33	171.97	589.40	256.87	176.36	564.84					607.15	607.15	3.77	3.65	0	0				
